uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
283fc20a32ba84595dfd32caeb6d8b58,  Los recordartarios se reciben en [email protected] ,Beatriz Arango,https://www.pagina12.com.ar/308822-beatriz-arango,pagina12,www.pagina12.com.ar,2,4
7a5498ae70aca944f68e662965b5f20b,"Desde hace 32 años, el 1 de diciembre, el mundo conmemora el Día Mundial de la lucha contra el Sida. En Argentina, el 16 de agosto pasado, se cumplieron 30 años de la promulgación de la Ley Nacional de VIH/SIDA, y, con estadísticas que distan de las metas internacionales fijadas por la ONU para este año, de tener al 90 por ciento de las personas con VIH diagnosticadas, tratadas y con su carga viral indetectable, diversas organizaciones continúan reclamando el tratamiento de una nueva ley de VIH, hepatitis virales e ITS que fue presentada por primera vez hace cuatro años. Al mismo tiempo, el Defensor del Pueblo Adjunto de la provincia de Buenos Aires, Walter Martello. sostuvo que se deben redoblar esfuerzos para reforzar la prevención y reducir la tasa de Transmisión Perinatal (TP), que en el país se ubica por encima del techo del 2 por ciento que establece la Organización Panamericana de la Salud (OPS).",La Argentina está lejos de las metas fijadas por la ONU para este año,https://www.pagina12.com.ar/309083-la-argentina-esta-lejos-de-las-metas-fijadas-por-la-onu-para,pagina12,www.pagina12.com.ar,6,81
172b5286c15f5efc27042603241c4d59,"Como era previsible, la Sala I de la Cámara de Casación convalidó las declaraciones de los arrepentidos en la causa de las fotocopias de los cuadernos. Los dos magistrados que siempre estuvieron alineados con el macrismo, Daniel Petrone y Diego Barroetaveña, convalidaron las declaraciones de los arrepentidos sosteniendo que no se percibe que se haya violentado su voluntad. La afirmación choca con lo que es público y notorio: ante el juez Claudio Bonadio y el fiscal Carlos Stornelli, el imputado que no se arrepentía y declaraba contra CFK o los otros acusados, se quedaba en el calabozo, mientras que quien colaboraba volvía a su casa. Tampoco Petrone y Barroetaveña le dieron valor a que las declaraciones no se grabaron ni filmaron: ambos magistrados dijeron que eso no era motivo para decretar la nulidad. En verdad, las declaraciones no se registraron para no dejar huella de los ""aprietes"".",Dos jueces macristas convalidaron las declaraciones de los arrepentidos en la causa por las fotocopias de los cuadernos,https://www.pagina12.com.ar/309057-dos-jueces-macristas-convalidaron-las-declaraciones-de-los-a,pagina12,www.pagina12.com.ar,9,66
8c0217cfccd5cb236e44354976095166,"""¿Quién es Maradona?"", me pregunta un amigo de 8 años, casi 9. Y habiendo tantos y tantos Maradonas posibles, se me ocurre que mejor volver a los orígenes. Los orígenes del Mito Maradoniano, esa Era Dorada en la que todo parece impecable: primero en el potrero y con los Cebollitas, luego en Argentinos Juniors (para muchos ""el mejor"" Maradona) y, pronto, el pibe del sueño del pibe, como capitán del brillante plantel campeón mundial juvenil en Japón, en 1979.","Maradona, un pibe de oro y de barro",https://www.pagina12.com.ar/308253-maradona-un-pibe-de-oro-y-de-barro,pagina12,www.pagina12.com.ar,4,38
364c2f01022bce0c6c1b5e3a4ab1ea50,"La primera mujer que dirigió Radio Nacional (2003-2007), la periodista Mona Moncalvillo, murió este lunes a los 73 años. El periodismo argentino está de luto ante la pérdida de una de las periodistas que transformó la entrevista periodística en un verdadero arte, como se podría comprobar al revisar los reportajes que publicó en la revista Humor: María Elena Walsh, Jorge Romero Brest, Aída Bortnik, Pepe Soriano, Enrique Pinti, Eladia Blázquez, José Larralde, Isidoro Blaisten, Mario Vargas Llosa Cecilia Rosetto, Héctor Alterio, Atahualpa Yupanqui, Osvaldo Pugliese, Joan Baez, León Gieco, Guillermo Roux y Raúl Alfonsín, entre otros artistas, escritores, músicos y políticos a los que entrevistó. Moncalvillo condujo hasta 2019 el programa Dos ideas en la misma emisora que dirigió, donde se trataban temas de cultura, música e historia.","Mona Moncalvillo, el adiós a una gran referente del periodismo argentino",https://www.pagina12.com.ar/309060-mona-moncalvillo-el-adios-a-una-gran-referente-del-periodism,pagina12,www.pagina12.com.ar,7,83
3a30f464cb0347aaccc11c35c7bbbdad,"El último mes del año llega con novedades en materia de consumo audiovisual en la Argentina. Mientras el sector espera con ansias la reapertura de las salas se dice que se hará de manera progresiva desde el jueves 17, con miras a llegar con los protocolos aceitados al estreno de Mujer Maravilla 1984 pautado para el 31/12-, la distribuidora BF París pondrá en marcha un cine online cuyos tickets se venderán, al menos por ahora, exclusivamente a través de la boletería de Cinemark Hoyts (www.cinemarkhoyts.com.ar), aunque la idea es que durante las próximas semanas se sumen otras cadenas. La iniciativa contempla el lanzamiento de una o dos películas todos los jueves, y las dos primeras llegarán, a modo de excepción, este martes. No se descarta que, en un futuro ojalá cercano, ambas modalidades de exhibición puedan funcionar de manera complementaria.",La industria se adapta a la nueva normalidad,https://www.pagina12.com.ar/309085-la-industria-se-adapta-a-la-nueva-normalidad,pagina12,www.pagina12.com.ar,4,74
14c0b3785159286651a4891281041148,"El epidemiólogo Anthony Fauci, la máxima autoridad de Estados Unidos en enfermedades infecciosas, advirtió sobre un fuerte aumento en la curva de contagios por covid-19 después de la festividad de Acción de Gracias, que suscitó el traslado de millones de personas en todo el país. ""En dos o tres semanas, podríamos ver un nuevo brote además del brote actual"" de nuevas infecciones, advirtió Fauci en el canal ABC. Estados Unidos, el país más golpeado del mundo por el nuevo coronavirus con más de 267 mil muertos, alcanzó el lunes los 13.441.503 casos.",Anthony Fauci alertó sobre una explosión de casos de covid-19 en Estados Unidos,https://www.pagina12.com.ar/309050-anthony-fauci-alerto-sobre-una-explosion-de-casos-de-covid-1,pagina12,www.pagina12.com.ar,6,49
b67fab5cfe5c2d4a42bfc8e561198235,"La billetera virtual que desarrollaron casi 30 bancos de todo el país ya se encuentra disponible para descargar en el celular. Se trata de Modo, una aplicación con la que los bancos públicos y privados buscarán dejar de perder terreno ante el avance de las fintech, sobre todo de la que creció exponencialmente, Mercado Pago. Permitirá realizar transferencias entre los contactos del celular, y realizar pagos en comercios mediante el código QR.",Ya está disponible la billetera virtual Modo,https://www.pagina12.com.ar/309074-ya-esta-disponible-la-billetera-virtual-modo,pagina12,www.pagina12.com.ar,4,36
37257dd9f6b0ba08901ca3c9039a7ad9,"Este jueves a las 20 Europa Europa estrenará Butterfly, la miniserie británica que retrata el proceso de reasignación de sexo de un niño de 11 años. El deseo de Max/Maxine (Callum Booth-Ford) es el de ser normal pero para ello debe convencer a sus padres de que no le gusta el fútbol y que ha nacido en un cuerpo equivocado. Lo más sugestivo es su mirada microscópica sobre la cuestión, el paso a paso que atraviesa el protagonista camino a ser una adolescente.",Butterfly: cambio de sexo,https://www.pagina12.com.ar/308906-butterfly-cambio-de-sexo,pagina12,www.pagina12.com.ar,2,35
da211b3ea327398c96f5e2bc6b77beba,"Junto a Simone de Beauvoir, de nueve años de edad, alumna del centro escolar católico Adeline Desir, aparece una morenita de pelo corto, Élisabeth Lacoin, conocida por Zaza, que le lleva unos cuantos días. Espontánea, divertida y atrevida, destaca en el conformismo reinante. Al comienzo del curso siguiente, Zaza no está. El mundo, taciturno y agobiante, se ensombrece cuando, de pronto, aparece la impuntual y, con ella, el sol y la felicidad. Su inteligencia despierta y sus múltiples talentos seducen a Simone; la admira, está subyugada. Se disputan los primeros puestos, se vuelven inseparables. No es que Simone no sea feliz en su familia, entre su madre joven y muy querida, su admirado padre y una hermana pequeña y sumisa. Pero lo que le sucede a esa niña de diez años es la primera aventura del corazón: lo que siente por Zaza es pasión; la venera, teme desagradarla. No entiende, por supuesto, en la patética vulnerabilidad de la infancia, esa revelación precoz que la fulmina; es a nosotros, sus testigos, a quienes resulta tan conmovedora. Sus largas conversaciones a solas con Zaza tienen para ella un valor infinito. Su educación, por supuesto, las encorseta, nada de confianzas, se llaman de usted; pero, pese a esa reserva, se hablan como Simone nunca había hablado con nadie. ¿Cuál es ese sentimiento sin nombre que, con la etiqueta convencional de amistad, le abrasa el corazón aún sin estrenar, maravillado y en trance, sino el amor? Simone se da cuenta enseguida de que Zaza no siente un apego análogo ni sospecha la intensidad del suyo, pero ¿qué más da eso comparado con el deslumbramiento de amar?","""Las inseparables"", la novela inédita de Simone de Beauvoir",https://www.pagina12.com.ar/308512-las-inseparables-la-novela-inedita-de-simone-de-beauvoir,pagina12,www.pagina12.com.ar,5,135
1ab281a76656b7b64557ec76b7a7f1f7,"Por esas simetrías de la historia, por acontecimientos que tuvieron lugar en diferentes años, el 30 de noviembre es una fecha destacada para el teatro nacional. Si en 1783 se fundó La Ranchería, la primera sala del Buenos Aires colonial ubicada en las actuales Perú y Alsina, en 1930, Leónidas Barletta fundaba el Teatro del Pueblo en un local que funcionaba como lechería, situado en la avenida Corrientes, cercana a Leandro Alem. Es por ambas coincidencias que hay doble festejo este lunes 30: al ya instituido Día Nacional del Teatro en homenaje a la primera Casa de Comedias criolla, desde 2010 también se festeja el Día del Teatro Independiente, en conmemoración a la apertura de la primera sala de esas características en el país y en América Latina.","Roberto Tito Cossa: ""Aquel teatro era una militancia absoluta""",https://www.pagina12.com.ar/308894-roberto-tito-cossa-aquel-teatro-era-una-militancia-absoluta,pagina12,www.pagina12.com.ar,6,63
142ca879bd387b1765359e564ce3c92c,"Sartori, Facu Suárez & The Daltónicxs, Santi Manrique & Jacinta, Terrapio, Proyecto Sirius y Nattz DJ Set en Cultura Indie, vía Nube Cultural. A las 22.",Santiago Motorizado y más shows online y en vivo para el finde,https://www.pagina12.com.ar/308477-santiago-motorizado-y-mas-shows-online-y-en-vivo-para-el-fin,pagina12,www.pagina12.com.ar,6,19
efdcf1567340162774f26635ed3789ea,"Nueva York. Quinta avenida (¿años noventa?). Un embotellamiento de tránsito a la altura de Banana republic (no me lo tomo como una onda). Del asfalto salen vapor y mosquitas bajo un sol de justicia, nunca supe qué quiere decir esta expresión. El pakistaní que maneja el taxi (fez colorado, anteojos bolita) se aburre. Mi pronunciación chapurreada al dar la dirección de destino le hacen recurrir a las preguntas cantadas ¿Nombre? ¿Lugar de procedencia? Las adivino. Respondo deletreando con sonrisa de compromiso. Mutismo frustrado detrás del fez que larga gotitas de sudor sobre la nuca. De pronto la cara iluminada se da vuelta como triunfante: ¡María!, ¡Donna! ¡Maradona! Anécdota previsible salvo por el chiste. Nos miramos con amor instantáneo. Tres palabras, una en italiano ¡Satori! Tanto que al bajarme, le doy cien dólares por un viaje de menos de diez o parecido, no me acuerdo. Ya en el departamento, me siento alegre, confundida, boluda. Pero me olvido. Al día siguiente lo encuentro en la puerta del edificio. Sale del taxi y me abre la puerta con ademán pomposo. Luego me muestra una libretita. Con un lápiz mocho improvisa una pedagogía contable por la que entiendo que me llevará a donde quiera hasta completar los cien dólares. Acepto. Por una semana viajaremos en silencio. Una vez superada la máxima comunión en un mínimo de palabras, vamos felices. Maradona contiene la palabra don.",Algo lloró en mí,https://www.pagina12.com.ar/308688-algo-lloro-en-mi,pagina12,www.pagina12.com.ar,1,125
